gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,76.12362309958193,76.12362309958193
0,0,1,0,50,1,1,2,0,0,0,0,1,1,0,0,3,105.84502961558864,5342.538331018444
0,0,1,0,34,1,1,2,0,0,0,0,1,1,0,1,0,99.63964093671457,3449.5742923534
0,0,0,0,31,0,1,0,0,0,0,0,0,0,1,1,1,24.724064926118892,730.0490296300607
0,0,0,0,4,1,1,2,0,0,0,0,0,1,0,1,0,90.60572351274318,371.3706057781579
0,0,0,0,57,1,1,2,0,0,1,0,1,1,0,0,1,103.43180491441498,5979.318492599122
0,0,0,0,38,1,0,2,0,0,0,0,0,0,0,0,1,76.05599632103939,2870.1091033464154
0,0,0,0,58,1,0,2,1,1,0,0,1,1,1,1,0,106.24802381941555,6158.531978075645
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.62686427709647,79.62686427709647
1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,95.35606872497095,95.35606872497095
0,0,0,0,9,1,0,2,0,0,0,0,0,1,0,1,0,83.34715013347453,803.340549114788
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,52.10562375403832,500.68855188110905
0,0,0,0,9,1,0,2,0,0,1,0,1,0,0,0,1,94.74858055452908,929.9905251934468
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.799634968912816,20.799634968912816
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,46.03367885494511,81.70465503955592
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.07542404461955,70.07542404461955
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,53.217163690766775,169.34312891464984
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,41.21426758092039,41.21426758092039
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,79.41303669238523,79.41303669238523
1,0,0,0,19,1,0,2,0,0,1,0,1,0,0,1,2,93.87757474448875,1773.27932007595
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.8690224856901,45.8690224856901
0,1,1,0,31,1,0,2,0,0,0,0,1,1,0,1,0,98.76382577078972,2911.7706372483235
0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.42497690985324,74.42497690985324
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,26.330359201466056,26.330359201466056
0,0,0,0,39,1,1,1,0,0,0,0,0,0,0,1,3,77.64646990468316,2933.7932788443977
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,69.67061235439058,132.72683840445646
0,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,0,91.40067610946731,454.74160151098926
0,0,0,0,63,1,1,2,1,0,1,0,1,0,1,1,3,107.98913287253804,6880.3079011214
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,85.0,85.0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.46811452183216,69.46811452183216
1,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,0,35.676505635442254,224.808165768971
1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,91.72154754679444,167.3
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,48.82382445135138,147.92329804212142
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,75.83847853101543,246.28236400661794
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,74.0148044999679,520.4345570952045
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.23658878945177,70.23658878945177
0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,28.325787241595762,141.658400143792
0,0,0,0,56,0,2,1,0,1,0,0,1,1,0,0,0,53.756273300187026,3022.9655900497196
0,1,0,0,48,1,1,2,0,0,0,0,0,0,0,1,2,91.19188358683623,4514.930170349703
0,0,0,0,5,1,0,2,0,0,1,0,1,1,0,0,1,103.62371695532659,542.5599102426198
0,0,0,0,20,1,1,1,0,0,0,1,0,0,0,1,0,80.4767727677832,1613.8388177234456
0,0,0,0,4,0,2,1,0,0,0,0,1,1,0,0,0,46.44771090129388,198.78706410662514
0,0,0,0,11,1,1,2,0,0,0,0,0,0,0,1,0,78.6654280304519,907.1986199199631
0,0,1,0,48,1,0,2,0,0,0,0,1,0,0,1,2,87.29243533321797,4118.81446013454
0,0,1,0,11,1,0,2,0,0,0,0,1,0,0,0,2,95.22294643924774,1222.143349066314
0,0,1,0,17,1,0,2,0,0,0,0,0,0,0,1,0,88.24528608962314,1540.2838008633244
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,32.16725208322507,32.16725208322507
0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,1,0,80.46018481105851,413.84515560155563
0,0,0,0,15,0,0,1,0,0,0,0,0,1,0,1,0,57.373825466794536,892.777983361636
0,0,0,0,21,0,0,1,0,0,1,0,1,0,0,1,2,59.923282752992144,1236.2380577479207
1,0,1,1,2,1,0,2,0,0,0,0,0,1,0,0,2,89.68752974367648,186.92529743676477
0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,1,1,85.63119808330937,184.01542169417894
0,0,0,0,42,1,1,2,1,1,1,0,1,0,0,1,1,109.193350952854,4532.737422057845
0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,2,28.53491242734227,400.2253149788582
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,81.0775432138628,81.0775432138628
0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,2,74.7239533377837,229.50372095174518
1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,25.181673329677018,25.181673329677018
0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,0,0,36.54692810134306,329.53615312837957
1,0,1,0,34,1,0,2,0,0,0,0,0,0,0,0,0,78.1747619163136,2564.7807526438287
1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,1,29.068913951940246,104.14192933570146
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,44.40983412133007,44.40983412133007
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,85.7052415746867,265.04977983672865
0,0,0,0,6,1,0,2,0,1,0,0,0,0,0,1,0,90.40467874738508,524.583759832928
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.34258955753894,45.34258955753894
0,1,0,0,13,1,1,2,0,1,0,0,1,1,0,1,0,106.52455901637218,1364.608197822381
0,0,1,1,4,1,1,2,0,0,0,0,0,0,0,1,1,85.3309196058198,376.2396906910488
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,46.01138072315472,83.55539997815784
1,0,0,0,20,1,1,2,0,0,0,0,0,1,0,0,0,98.20791757071957,2021.1638667405607
0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,45.19870664623062,481.4725104391802
0,1,1,0,3,1,0,2,0,0,0,1,1,0,0,1,1,86.41157549448148,271.02466008862666
0,0,0,0,3,1,1,2,0,0,0,0,1,1,0,1,0,95.26346607809208,292.86036180866813
0,0,0,0,35,1,1,2,0,0,1,0,0,0,0,1,0,98.8409132202638,3491.5813463175327
0,0,0,0,16,1,0,2,1,0,1,0,1,0,0,0,0,94.93178698070079,1605.9848418992399
0,0,0,0,54,1,1,2,0,0,0,0,1,1,1,0,2,103.28339183777163,5634.557243618954
1,1,0,0,66,1,1,2,0,1,1,1,1,1,1,0,0,110.85701678469036,7483.371959079713
0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,54.84143061839445,104.23384905734196
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,52.25094452227586,490.95777038246104
0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,0,83.36160034305298,1099.232591184026
1,0,0,0,8,1,1,2,0,0,0,0,0,1,0,0,0,86.12296818229882,652.3580066488367
0,0,0,0,54,1,0,2,1,0,0,0,1,1,1,1,2,105.2096323985475,5642.828897195643
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,70.53969716056123,70.53969716056123
0,0,0,0,25,1,0,2,0,0,0,0,0,0,0,1,1,79.67941900057903,1929.7843679030864
0,0,0,0,6,1,0,2,0,0,0,0,1,1,0,1,0,99.46743819210135,551.3259855366397
1,0,1,0,18,1,1,2,0,0,0,0,0,0,0,0,1,86.69295465379574,1460.3609505367892
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,87.69130834411494,184.94657633962248
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,80.46624510315353,266.9918774484233
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.55529866189697,45.55529866189697
1,1,1,0,43,1,1,2,0,1,0,0,1,1,0,1,0,102.77689922116755,4411.41084491412
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.508127407132363,20.508127407132363
1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,57.54949474658112,115.82913437067198
0,0,0,0,38,1,0,1,0,0,0,0,0,0,0,0,1,81.54078875170813,3167.413759387128
0,0,0,0,54,1,0,2,0,0,0,0,1,1,0,1,0,100.0968364434599,5440.915491642851
1,0,0,0,65,1,0,2,0,1,1,0,1,1,0,0,0,100.68308935580409,6677.889203654118
0,0,0,0,5,0,2,1,0,0,1,0,0,0,0,0,0,39.70532041029568,215.96513842151023
0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,55.86436782415376,655.5195728771417
0,0,1,0,4,1,1,2,0,1,0,0,0,0,0,1,1,84.01142021429554,371.8481197509405
1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,43.01069752651818,260.21585240213085
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.10014393830917,20.10014393830917
0,0,0,0,38,1,0,2,0,1,0,0,0,0,0,1,3,84.08929264130443,3263.5246177140557
0,0,0,0,10,1,0,2,0,1,0,0,0,0,0,1,1,78.30233174367828,820.8522290414504
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.15547207641437,70.15547207641437
0,0,0,0,3,1,1,2,0,0,0,0,1,1,0,1,1,100.27369148296735,297.24453593012925
0,0,0,0,43,1,0,2,0,0,1,0,0,1,0,1,1,93.82450472616335,4041.7429353338416
1,0,0,0,68,1,1,1,1,0,1,0,0,1,1,1,2,78.65718275038373,5353.172388716642
0,0,0,0,38,1,1,2,0,0,0,0,0,0,0,0,0,77.33801275863533,3019.7846201862835
1,0,0,0,13,1,0,2,0,0,0,0,1,0,0,1,0,94.80745404767794,1167.1263566505386
0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,78.9896738289471,1257.6922172883246
1,0,0,0,1,1,1,2,0,0,1,0,1,1,0,1,0,100.52649301128814,100.52649301128814
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,79.65229881022273,79.65229881022273
1,0,0,0,23,1,1,2,0,0,1,0,1,0,0,0,0,91.71662563310481,2164.1391380072137
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,51.01348336135549,51.01348336135549
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.56453973211681,45.56453973211681
0,0,0,0,19,1,1,2,0,1,0,0,0,1,0,1,0,94.14944478861085,1782.7225683828424
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,75.18176809832852,75.18176809832852
0,1,0,0,16,1,0,2,0,0,0,0,0,0,0,0,0,83.76523502929332,1343.8020534965217
1,0,0,0,8,1,0,2,0,0,1,0,0,0,0,1,0,80.75973779557546,741.61867345177
0,0,0,0,18,1,0,2,1,0,0,0,0,0,0,0,0,87.64557667845591,1590.1316063386264
0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,1,0,38.468955578952915,541.6258283420871
0,0,0,0,17,1,1,2,0,1,0,0,1,0,0,1,2,90.64658396459166,1527.8284721337977
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,50.319498611251255,50.319498611251255
0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,70.6064777920808,557.283025564375
0,0,0,0,71,0,1,1,0,1,1,0,0,0,1,1,0,54.90182444645272,3938.172199994898
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,19.85,64.01021250366954
0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,57.61458755899008,611.880045909226
1,0,0,0,7,1,1,2,0,0,0,0,1,1,0,0,1,95.23038398594393,651.2186975945418
0,0,1,0,38,1,1,2,0,1,0,0,0,0,0,1,0,91.74425531409696,3462.3421307488316
1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,24.687689665545648,24.687689665545648
1,0,1,0,66,1,1,2,0,1,0,0,0,0,0,0,0,89.21774861895541,5927.807046527633
0,1,0,0,25,1,0,2,0,1,0,0,0,1,0,0,0,86.84412474060422,2176.8479832384746
0,0,0,0,43,1,1,2,0,1,0,0,1,0,0,1,0,100.74309393853221,4525.574102812375
1,0,1,0,71,1,1,2,0,1,1,0,1,1,2,1,2,105.8601089228766,7721.147933052478
1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,28.077805714921595,252.99912558030897
0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,2,27.361116724947543,689.8553557978521
1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,49.25,90.78693779619093
0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,2,71.04807864574542,913.9687159496862
0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,50.9057356137895,50.9057356137895
0,0,0,0,24,1,1,2,0,0,0,0,0,0,0,1,2,89.67857747391477,2283.322770919359
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,25.924354240685407,154.30098358186774
0,0,0,0,12,1,0,2,0,0,0,0,1,1,0,0,1,98.10485795221301,1119.5935812125988
1,0,0,0,36,1,0,1,0,1,0,1,0,0,1,1,1,66.38684031606036,2498.1818563511865
0,1,1,0,42,1,1,2,0,0,1,1,1,1,1,1,0,107.5939246029485,4533.909982864306
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,71.75701818686736,333.7320613252113
0,0,0,0,16,1,0,1,0,0,1,0,0,0,0,1,3,64.88625645924392,1043.4468913875864
0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,26.147117601199437,410.53698908730905
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.16474858268807,45.16474858268807
1,0,0,0,65,1,1,2,0,0,0,1,1,1,0,1,3,100.620668241352,6872.10504529884
0,0,0,0,15,1,0,2,0,0,0,0,0,0,0,1,1,85.50149381620163,1267.9769492744801
0,0,0,0,11,1,1,2,0,0,1,0,1,0,0,1,0,98.48947118847173,1060.2
1,0,0,0,22,1,1,2,0,0,0,0,1,1,0,1,2,95.22144243949255,2098.5289479546154
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,75.9000452588962,228.87350900088995
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.64788091252571,69.64788091252571
0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,50.09766446650629,268.5820618869002
0,0,1,0,65,1,1,2,1,0,0,0,0,1,1,1,2,96.89787043127984,6331.926236043078
0,0,0,0,53,0,0,1,0,0,0,0,0,0,0,1,1,65.75660925526478,3264.476290524686
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,1,83.48508816821057,385.43308448562675
0,0,0,0,24,1,1,2,0,0,0,0,0,0,0,1,0,89.71036834100177,2187.0241769920535
0,0,0,0,52,1,1,1,0,0,0,0,1,1,0,0,1,84.3002895801684,4351.997732902737
1,0,0,0,54,1,1,1,1,0,1,0,0,1,0,0,3,98.77357299857496,5345.6440459075275
0,0,1,0,9,1,0,1,0,0,0,0,0,0,0,0,0,69.99631864003672,659.7191209066422
0,0,0,0,4,1,0,2,0,0,0,1,0,0,0,1,1,97.80826678327726,396.41026137324957
0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,47.938020072664834,199.14675408681998
0,0,0,0,10,1,1,2,0,0,0,0,1,1,0,1,0,99.68885688818867,1062.5978194768043
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,45.099980031975136,420.0889526738089
0,0,0,0,39,1,0,2,1,0,0,0,0,1,0,1,2,103.89848037527872,4136.303665137563
0,0,0,0,46,1,1,2,0,1,1,0,0,0,0,1,1,86.88460936999995,3971.6669148047667
0,0,0,0,26,1,1,2,0,0,1,0,0,1,0,0,2,91.43415058066634,2468.217635166004
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,19.863280460597817,32.25519148233694
0,0,0,0,17,1,0,2,0,0,0,0,1,0,0,0,0,91.56360571609116,1631.3244149046102
1,0,0,0,65,1,1,1,0,1,0,1,0,0,1,0,2,80.63081908003852,5152.146540039791
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,74.31830187663988,74.31830187663988
0,0,1,0,37,1,0,2,0,0,0,0,1,0,0,1,1,92.02581894420787,3371.479068032187
1,0,1,0,40,1,1,2,0,0,0,0,1,1,0,0,0,101.58681568572445,4099.124253859245
1,0,1,1,3,1,0,1,0,0,1,0,0,0,0,1,0,52.02509371213685,168.15
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,81.2314050070319,234.0474625232574
0,1,0,0,8,1,1,2,0,0,0,0,0,1,0,0,0,100.80667883292104,780.7996028149893
0,0,0,0,4,1,0,2,0,0,0,0,0,1,0,1,0,90.96257161095869,416.67880204972187
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.08093381690259,79.08093381690259
0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0,0,79.37887463279874,1348.0015498531195
0,0,0,0,37,1,1,2,0,0,1,0,1,1,0,1,1,99.30320605319781,3773.925713176213
0,0,1,0,19,1,1,2,0,0,0,0,0,0,0,0,0,83.76790539902771,1591.9484130938633
1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,2,89.17801164925737,631.0743662613568
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.888903190802093,20.888903190802093
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,20.35,76.94617980126867
1,0,0,0,19,1,0,2,0,0,0,0,0,0,0,1,0,71.92004987450085,1474.7193586525664
0,0,0,0,15,1,0,2,0,0,1,0,1,1,0,0,0,100.39204440749259,1586.3087695817378
0,0,0,0,8,1,1,2,0,0,0,0,1,1,0,0,0,99.74139322211063,820.4276470324958
0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,1,0,76.51778162889646,301.28833622167235
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,50.69040173423891,50.69040173423891
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,80.40119078421338,144.39880921578663
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,48.983451189814225,48.983451189814225
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.67703803487884,20.67703803487884
1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,1,81.44901171117843,342.58956362757374
0,0,0,0,37,1,1,2,0,0,0,0,1,1,0,1,1,99.2756626471364,3562.494035604221
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.260620055512376,19.260620055512376
0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,25.634701695565013,65.81355391951811
0,0,0,0,13,1,1,2,0,0,1,0,0,0,0,1,0,82.91487515273884,1063.7426682383248
0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,94.47222076791252,94.47222076791252
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,80.21884391292355,145.48468261229388
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.36668046786376,75.36668046786376
0,0,1,1,22,1,1,1,0,1,0,1,0,0,0,0,0,73.58643088506666,1623.015181279819
0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,44.87186576202862,97.7920219397092
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,2,65.65885692078365,941.4508058657416
1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,0,78.6756857874669,793.370214681294
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.71181093860578,44.71181093860578
1,0,0,0,19,1,0,2,0,0,1,0,1,0,0,1,0,90.97403534286133,1766.645539081954
0,0,0,0,9,1,0,2,0,0,0,0,1,0,0,1,1,84.55793809902151,754.121958732681
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,80.15859915720641,80.15859915720641
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.75596722275522,70.75596722275522
0,0,0,0,10,0,2,1,0,0,0,0,0,0,0,0,0,29.50190413130669,297.22510416860337
0,0,1,0,60,1,0,2,1,1,0,0,1,0,0,1,1,102.98793390407637,6210.498757786838
0,1,1,0,11,1,1,2,0,0,1,0,1,1,0,1,0,100.65451962898727,1131.801349575782
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,44.4,44.4
0,0,0,0,24,1,1,2,0,0,0,0,0,1,0,1,0,88.33079702285872,2254.2
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,80.60337261414438,155.88206694418008
0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,1,37.55844588561001,678.3009778410925
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,44.4,44.4
1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,1,34.70529198377801,107.55861032613079
1,0,0,0,26,1,0,2,0,0,0,0,1,1,0,0,1,102.14186196591123,2653.1942794683237
0,0,1,0,29,1,1,1,0,1,0,0,0,0,0,0,1,79.92355933175399,2265.374865854204
0,0,0,0,28,1,0,2,1,0,0,0,1,1,0,0,2,94.7707098406202,2649.313661808448
1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,80.8361743161542,80.8361743161542
0,0,0,0,54,0,0,0,0,0,0,0,0,0,1,0,1,21.612680628313917,1106.2722768295396
0,0,0,0,8,1,1,2,0,0,0,0,1,1,0,0,0,100.03867284001602,820.1923006683206
0,0,1,0,66,1,0,2,0,1,0,0,0,1,0,0,2,91.76691163927858,6125.728820718439
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,68.89421614593984,68.89421614593984
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,85.64660735448683,85.64660735448683
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,54.91193833583992,168.06424934258513
0,0,0,0,47,1,1,2,0,1,0,0,1,0,0,1,0,92.56731727477562,4361.666048233841
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,76.9831562629681,246.37170644017988
1,0,0,0,42,1,0,2,1,0,0,0,0,0,0,1,0,76.99637602182705,3199.04632751261
0,0,0,0,22,1,0,2,0,1,0,0,0,0,0,1,0,83.28169949065817,1857.1208785134938
1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,0,53.89739316217638,329.9106232906709
0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,1,0,79.47666379407922,412.51098198189726
0,0,0,0,5,1,0,2,0,1,0,0,0,1,0,1,0,85.82458458159576,518.2467040085733
0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,1,1,87.96458749301051,2627.0638770365795
0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,35.28544371639037,35.28544371639037
1,0,0,0,15,1,1,2,0,0,0,0,0,0,0,1,1,75.41822525896828,1131.8357849778592
0,0,0,0,32,1,0,1,0,0,0,1,0,0,0,1,1,76.49820491590398,2404.656994214401
0,0,0,0,6,1,0,2,0,0,0,0,1,0,0,1,0,86.20095344410389,574.6156911859823
1,0,0,0,22,1,1,2,0,0,1,0,1,0,0,0,0,96.97922607613519,2161.5711336673153
1,1,0,0,47,1,1,2,0,0,0,0,1,1,0,1,0,100.38316454160592,4709.524292519743
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,55.734917095867075,55.734917095867075
1,1,0,0,37,1,1,2,0,0,0,0,1,1,0,1,0,99.22412643143439,3749.2129547758686
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.90828208122394,74.90828208122394
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,23.813061743457443,85.18630777206407
0,0,1,0,7,1,0,2,0,0,0,0,0,0,0,1,1,73.55105343877432,499.49991310768405
0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,1,0,79.22746720037411,523.1016448002493
0,0,1,0,17,1,1,2,0,0,1,0,0,0,0,0,0,88.51400604661296,1459.7699798446235
0,0,0,0,42,1,1,2,0,0,0,0,1,1,0,1,0,101.45534867385693,4389.738941933841
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.1454721880327,70.1454721880327
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,75.80665434626674,75.80665434626674
0,0,0,0,35,1,1,2,0,0,0,0,0,1,0,1,0,86.13165320878484,3065.4886930663415
0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,0,76.19524938648452,521.757175026436
0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,79.94197889429732,383.85588391863524
0,0,0,0,16,1,0,1,0,0,1,0,0,0,0,1,0,59.19263044062549,938.0163412875763
1,0,1,0,45,1,1,2,0,0,0,0,1,0,0,0,0,91.39916846700906,4264.619744472195
0,0,0,0,45,1,0,2,0,1,0,0,1,1,0,0,2,96.98304099435231,4415.681940018325
0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,52.38340945361333,306.9443255447846
0,0,0,0,17,1,0,2,1,0,0,0,1,0,0,0,0,93.98376254091238,1623.6678823482982
0,0,0,0,25,1,0,2,0,0,0,0,1,1,0,1,0,97.64420132828512,2366.362958173246
1,0,0,0,41,1,1,2,0,0,1,1,0,1,0,0,0,99.73452028887802,4137.725593689317
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,3,72.976552217123,269.10215810397375
1,0,0,0,41,0,1,1,0,0,0,0,0,0,0,0,1,35.42470817173757,1371.3073002942988
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,46.86182714586467,263.733656991171
0,1,1,0,48,1,0,1,1,0,0,0,0,0,0,1,1,65.38247504525725,3229.5554525701195
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.4605336419884,45.4605336419884
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,81.02313004055374,81.02313004055374
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,47.47454278350566,92.04165258916902
1,0,1,0,66,1,1,2,0,0,1,0,1,1,1,0,1,105.21551402706088,7006.812520712758
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.727583237175956,45.727583237175956
1,0,0,0,44,1,1,2,0,1,0,0,0,1,0,0,0,98.04570194903344,4533.689007707587
1,0,0,0,32,1,0,2,0,0,0,0,1,1,0,1,2,98.44137379508808,3197.6176695957083
0,0,1,0,57,1,1,2,0,0,1,0,1,1,0,1,3,103.54939049433303,5907.110661779697
0,0,0,0,28,1,0,2,0,0,0,0,0,1,0,1,0,90.87689591686875,2616.802419784551
0,0,0,0,11,1,1,2,0,0,0,0,1,1,0,1,0,101.86294152646579,1145.413346353314
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.248798204992067,20.248798204992067
1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19.80952064120422,112.63356038225636
0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,75.76384529097021,434.2173200250297
