gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges
1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,0,50.271626729378724,331.3152671237867
0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,1,0,77.04134989010589,910.0689846605476
1,0,0,0,69,1,1,2,0,0,0,1,1,1,2,1,2,104.39457887965247,7256.252521081898
0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,1,50.09382271043733,292.27467466212056
1,0,0,0,13,1,1,2,0,0,1,0,1,1,0,1,0,105.82100074019152,1363.0701728866698
0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,62.05238121529551,156.29102553212613
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23.337651472538504,58.91435249278096
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,2,88.31658859341759,184.6249414450632
0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,75.60847276342805,244.80260524134667
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,85.10389592550553,85.10389592550553
1,0,1,1,28,1,1,2,0,0,1,0,0,1,0,0,0,91.05685361809958,2699.6851394595396
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.65,45.65
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,79.6178069716313,152.60781087330776
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.14596194190395,45.14596194190395
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,85.58739661766244,85.58739661766244
0,0,0,0,66,1,1,2,0,1,0,0,1,0,0,1,1,103.38293360541284,6887.725910018453
0,0,1,1,31,1,0,2,0,0,0,0,0,0,0,1,1,70.13759681180913,2348.1559427878456
0,0,0,0,24,1,0,2,0,0,0,0,0,0,0,0,1,72.18924040369178,1761.9196207029236
0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,1,58.79247291824391,2011.2825501009083
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,19.812779526658023,59.785779412226624
0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,2,28.987646129334387,92.26857602521017
0,0,1,1,59,1,0,2,0,1,0,0,0,0,0,0,0,90.96695731955238,5453.276799882436
1,0,1,0,48,1,1,1,0,0,1,0,0,0,0,0,0,84.13117267989067,4060.586374358618
0,0,0,0,3,1,1,2,0,1,1,0,0,0,0,0,0,97.17527147545192,334.2107688156978
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,72.30750093309798,151.69230265613416
1,0,0,0,7,1,0,2,0,0,0,0,1,1,0,1,0,90.10860088167699,675.7134259391763
0,0,1,0,50,1,1,2,0,0,0,0,1,1,0,1,2,102.83206467466289,5134.371555775313
0,0,0,0,58,1,0,2,0,1,0,0,0,1,0,0,1,103.66935391821735,6029.820033325738
1,0,1,0,61,1,1,2,0,0,0,0,1,0,0,1,2,95.98879250378296,5951.8056272158965
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.7,45.7
1,0,0,0,21,1,1,2,0,0,0,0,0,0,0,1,0,83.85838889648375,1864.2863303606132
0,0,0,0,59,1,0,2,0,1,0,0,0,1,0,1,0,104.49118561870492,6143.728435462396
0,0,0,0,25,0,1,0,0,0,0,0,0,0,1,0,3,24.78972700315553,694.4552437585065
0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,47.79340435263586,200.05716542405392
1,0,0,0,13,1,0,2,0,0,0,0,1,0,0,1,0,91.24955027162812,1175.3838795934603
0,0,0,0,24,1,1,2,0,0,1,0,1,1,0,1,0,99.46744153439475,2402.4650679203833
1,0,0,0,35,1,0,2,0,0,0,0,0,1,0,1,0,87.15910743363135,3047.228548451524
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,53.48595468667933,189.33033436898174
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.42549901445351,70.42549901445351
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.42722246493086,70.42722246493086
0,0,0,0,29,1,1,2,0,0,0,0,1,1,0,0,2,94.42841397156234,2866.1456235446126
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,48.976339396595236,48.976339396595236
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,50.55,50.55
1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.34565247921138,79.34565247921138
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.19249125588259,20.19249125588259
0,0,0,0,53,1,0,2,0,1,0,0,0,1,0,1,2,102.00974025274984,5429.105583861073
1,0,0,0,8,0,2,1,0,0,0,0,0,0,0,1,0,29.56766156185717,222.62653343471442
1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,35.44805088851725,35.44805088851725
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,78.9285153646936,78.9285153646936
0,0,0,0,54,1,0,2,1,0,0,0,1,1,1,1,2,104.25571075037831,5639.967132251135
0,0,0,0,7,1,0,2,0,0,0,0,1,0,0,1,0,80.8912648661161,578.0515073275061
1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,49.25,90.76814919417195
0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,54.38086883797959,448.6413726858706
0,0,1,0,57,1,1,2,0,0,1,0,1,1,0,1,3,104.11460511767204,5915.577105825129
0,0,1,0,12,1,1,2,0,1,0,0,1,0,0,0,0,99.2239294559947,1217.684909226922
0,0,0,0,18,1,0,1,0,0,1,0,0,0,0,0,2,78.38705085557598,1424.8608380292067
0,0,1,0,54,1,1,2,0,1,0,0,0,0,0,1,0,85.78964745030403,4874.176793082068
0,0,0,0,13,1,0,2,0,0,1,0,0,0,0,1,0,84.26093344913333,1058.9025064813866
0,0,1,0,16,1,1,2,0,0,1,0,1,0,0,0,0,97.28114432296576,1594.185175644534
0,0,0,0,19,1,0,2,0,0,0,0,1,1,0,1,0,106.05158643003571,1934.227335843774
0,0,0,0,50,1,0,2,0,1,1,1,1,1,0,0,1,110.961873599526,5432.620327459782
0,0,0,0,48,1,1,2,0,0,0,0,0,1,0,1,2,91.25327210432951,4516.314431854749
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,72.29214510390243,233.76570979219517
1,0,0,0,23,1,0,2,0,0,0,0,1,1,0,1,0,97.41618257475292,2345.855645960701
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,78.44971751350539,78.44971751350539
1,0,0,0,7,1,0,2,0,0,0,0,0,0,0,1,0,83.03970823065227,604.0339387387576
1,0,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,78.12933617526508,2179.404734226444
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.05618527269885,55.05618527269885
0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,0,74.78429342514423,1096.2307565526432
0,0,0,0,37,1,1,2,0,0,0,0,1,0,0,1,0,95.56302056941296,3531.7311517417033
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.32387131151374,75.32387131151374
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.323455597770412,20.323455597770412
1,0,0,0,22,1,1,2,0,0,0,0,1,1,0,1,1,97.28176322872228,2100.4297805189676
0,0,0,0,16,1,1,2,0,0,0,0,0,0,0,1,1,90.9623235813014,1554.869621756469
0,1,0,0,14,1,1,2,0,0,0,0,0,0,0,1,0,74.73025272006922,1096.7681538134166
0,0,0,0,13,1,1,2,0,0,0,0,0,0,0,1,0,83.93317578944335,1114.739410081368
0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,1,2,81.28307079451542,446.7331878614273
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.15600793463143,20.15600793463143
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.53066236100713,69.53066236100713
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,79.37748939155783,79.37748939155783
0,0,0,0,21,1,1,2,0,0,0,0,1,1,0,1,2,94.80265995863883,2105.395283845056
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.61746529152297,45.61746529152297
0,0,0,0,18,1,1,2,0,0,0,1,0,0,0,1,0,88.85355224349988,1631.6603931057589
0,0,1,0,66,1,1,2,0,1,1,0,0,0,1,0,0,88.75561743611742,5917.2848981596335
0,0,0,0,9,1,1,2,0,0,1,0,1,1,0,0,0,99.95740381786013,919.8085096784025
1,0,0,0,58,1,1,2,0,0,1,0,1,1,0,1,0,104.88345615978292,6235.643626091748
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,71.09089048752473,71.09089048752473
0,0,0,0,38,1,1,2,0,0,1,0,0,0,0,1,0,91.41357118918296,3477.886205104105
1,0,0,0,4,1,0,2,0,0,1,0,0,0,0,1,1,80.47080203936892,319.21125765374745
0,0,0,0,7,1,0,2,0,0,0,0,1,1,0,1,0,96.19201327523128,663.2368233593497
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.38323816008312,74.38323816008312
1,0,1,0,9,1,0,2,0,0,0,0,0,0,0,1,1,77.51709664309315,660.9329572571837
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.611340864461255,45.611340864461255
0,0,0,0,11,0,2,1,0,0,0,0,0,0,0,0,0,29.360639361529095,302.7815184465222
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.55038953030797,79.55038953030797
0,0,0,0,10,1,0,2,0,1,0,0,0,0,0,0,0,75.79693821501472,815.8569739583946
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,71.51047179186332,71.51047179186332
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,76.43094827804936,161.31064658781443
1,0,0,0,24,1,1,2,0,0,0,0,0,1,0,1,0,90.2622321797369,2252.9888493560325
0,0,0,0,69,1,1,2,1,1,1,1,1,1,1,0,2,115.67034653213304,8113.697826493418
0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,2,22.206699502186556,148.64915401365838
0,0,0,0,8,1,0,2,0,0,1,0,1,1,0,1,0,93.41501516903206,735.1847719228776
0,0,1,0,50,1,1,2,0,1,0,0,1,1,0,0,0,107.61445108558604,5614.48229061113
0,0,0,0,14,1,0,2,0,0,0,0,0,0,0,1,0,77.80291332430976,1075.0986429230522
0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,1,2,76.8431075277386,903.4824064500705
1,0,1,0,30,1,0,2,0,0,0,0,0,0,0,1,1,82.13458445036083,2475.999006751023
0,0,0,0,47,1,1,2,0,0,1,0,1,1,0,1,2,107.37889181124814,5120.307915128662
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.141791186719868,20.141791186719868
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,67.24206971724615,666.599943718973
0,0,0,0,8,1,0,2,0,0,0,0,0,1,0,1,0,88.10024613539666,784.8731243632998
0,0,0,0,10,1,0,2,0,0,0,0,1,1,0,1,0,99.36677701305965,983.4835776352198
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,51.197530525362865,200.74453514422572
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,53.375201868321305,198.83387345121395
1,0,1,0,36,1,1,1,0,0,1,0,1,1,0,1,0,83.61720576133034,3002.428264980232
0,0,1,0,64,1,1,2,0,1,1,0,1,1,0,1,1,103.02758829858956,6607.762949654881
0,0,0,0,48,1,1,2,0,1,0,0,1,1,0,1,2,105.68194720407793,5126.683232093889
0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,1,54.253105294072945,106.33602617667174
0,0,1,0,22,1,0,2,0,0,1,0,1,1,0,1,0,98.66282574718564,2242.921806143939
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,76.94539129096012,228.41741067859516
1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,1,44.78521449186651,44.78521449186651
0,0,1,0,10,1,1,2,0,0,0,0,1,1,0,1,1,98.01683321830609,1073.916151377287
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,69.97541415013042,69.97541415013042
0,0,0,0,19,1,0,2,0,0,0,0,0,1,0,1,0,95.38673892451544,1785.667350942333
0,0,0,0,13,1,0,2,0,0,1,0,0,0,0,1,0,76.25842660468405,943.7665252446678
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,78.17985146627494,163.5095986171888
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,79.31985466338185,248.59861269591758
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.6249125496964,74.6249125496964
0,0,0,0,7,1,0,2,0,0,0,0,1,0,0,1,0,85.12458970891669,677.9102198677465
0,0,0,0,4,1,0,2,0,0,1,0,0,0,0,1,0,73.97053234621492,324.7043906389876
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.491063661842936,20.491063661842936
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,85.80047573751091,85.80047573751091
0,0,0,0,24,1,1,2,0,0,0,0,0,1,0,1,0,92.0024104922789,2262.462108682182
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,29.39920385654368,136.286803998858
0,0,1,0,51,1,1,2,0,1,0,0,1,1,0,1,2,100.4339611766476,5144.948669833421
1,1,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,93.96087816807706,93.96087816807706
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,44.9084131775301,44.9084131775301
1,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,0,90.29944654142396,494.15469369047446
0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,25.113456664378177,25.113456664378177
1,0,1,0,39,0,1,1,0,0,0,0,0,0,0,0,0,36.30494330452966,1354.4406135978438
0,0,0,0,3,1,1,2,0,0,0,0,1,1,0,1,0,97.8533282079314,295.1481582903343
0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,45.85468897916562,195.73122830557088
0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,78.03259967800999,158.34853041510817
1,0,1,0,10,1,1,2,0,0,0,0,0,1,0,1,0,85.44900657420781,855.4918991965575
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,25.20609126576933,25.20609126576933
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19.169635832920722,19.169635832920722
1,0,0,0,14,1,1,2,0,0,0,0,0,0,0,0,0,78.97386470808485,1144.0433903078704
0,0,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,33.90034836378891,662.1745928131423
0,0,0,0,25,1,0,2,0,0,0,0,1,1,0,1,0,98.80484947319962,2368.043479966404
0,0,0,0,11,1,0,2,0,0,0,1,1,1,0,1,2,102.6650601893798,1130.2347115349755
0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,75.61147923158416,244.82611035602156
1,0,0,0,9,1,1,2,0,0,0,0,1,1,0,0,0,95.25866333351551,930.2481654897246
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.58596297270546,69.58596297270546
0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,19.9512996596453,289.85191259312387
0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,85.59057363634237,85.59057363634237
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,75.15079684758844,229.21140534324445
0,0,0,0,6,1,0,2,0,0,0,0,1,0,0,1,0,82.0666211330001,576.264502286244
1,0,0,0,6,1,0,2,0,1,0,0,0,0,0,1,0,84.27083040247662,519.6240188473435
0,0,0,0,27,1,0,1,0,0,0,0,0,0,0,1,0,62.2698663463114,1707.2005002985652
0,1,0,0,3,1,0,2,0,0,0,0,1,0,0,1,0,82.90532737010018,265.7836569764128
1,0,0,0,14,0,1,1,0,0,0,0,0,0,0,1,0,31.637366401179438,437.8855449344316
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,81.22539980768839,81.22539980768839
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.397309615092322,20.397309615092322
1,0,1,0,11,1,0,2,0,0,0,0,0,0,0,0,1,80.48325392961392,862.6806653876987
0,0,0,0,28,1,0,1,1,0,0,0,0,0,0,1,2,71.11932357851079,1955.7940684636662
1,1,0,0,16,1,0,2,0,1,0,0,0,0,0,1,0,77.47190777703558,1228.9989838402334
0,0,0,0,40,1,1,2,0,0,0,0,1,0,0,1,0,87.93233253279597,3538.4569184406446
0,0,0,0,6,1,1,2,0,0,0,0,1,0,0,1,1,89.33416494399664,541.4830925532383
0,0,1,0,16,1,1,2,0,0,1,0,1,0,0,0,0,98.73748728139026,1587.6065229702715
0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,0,86.73805521894042,340.8134764195159
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,84.54436270162567,84.54436270162567
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.594973788956906,19.594973788956906
0,0,1,0,20,1,0,1,0,0,0,0,0,0,0,0,0,69.67539237860785,1422.3439790475381
0,0,0,0,3,1,1,2,0,0,0,0,1,0,0,0,0,93.29658653575456,291.13004807447703
1,0,1,0,40,1,1,2,0,1,0,0,0,1,0,1,0,100.77622607581705,4120.163869950467
0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,30.444199232177958,30.444199232177958
0,0,0,0,24,1,0,1,0,1,0,0,0,0,0,0,0,76.02694730915587,1863.1324405359564
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,25.497911025425346,25.497911025425346
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,79.02506821922917,164.81068504890177
0,0,0,0,32,1,0,2,0,0,0,0,0,0,0,1,3,76.01371719146269,2408.804170513911
0,0,0,0,31,1,1,2,0,0,0,0,1,0,0,0,0,86.71011378394884,2787.831947414651
0,0,0,0,16,1,0,2,0,0,0,0,1,1,0,1,0,94.0195800897745,1512.0834934999366
0,0,0,0,53,0,1,1,0,0,0,0,1,0,0,0,0,49.68415718306939,2570.904779653317
0,0,1,0,16,1,0,2,0,0,0,0,1,0,0,1,0,97.447522287004,1535.8817589859511
1,0,0,0,23,1,0,2,0,0,0,0,1,1,0,1,0,99.4280665342521,2333.8234079116573
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,77.57306055715128,241.59211425112292
1,0,0,0,66,1,1,2,0,1,0,0,1,1,0,1,2,104.93630338459887,7151.743250671462
0,0,0,0,30,1,0,1,0,0,0,1,1,0,0,0,0,84.74971209627009,2558.133185147125
0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,47.42677387996503,440.80326131774086
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,2,88.9277418949259,185.08330642119444
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,54.26257325322422,165.81690555826702
1,0,0,0,49,1,1,2,0,0,0,0,1,0,0,0,1,92.59275197506135,4528.467633429686
0,0,1,0,17,1,1,2,1,0,0,0,1,1,0,1,0,100.90467675736612,1743.1224108784481
0,0,1,0,21,1,0,2,0,0,1,0,1,1,0,1,0,103.65209688730027,2253.6661435293954
0,0,0,0,14,1,0,2,0,0,0,0,0,0,0,1,0,74.88786012752304,1074.1145325135035
0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,1,0,41.20400155816435,679.7845346071832
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,0,72.5382373914831,940.4692860099517
0,0,0,0,47,0,1,1,0,1,1,0,0,0,0,1,1,84.9193097880624,3969.0611607173932
0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,1,0,81.4400619067307,503.0016228881824
1,0,0,0,19,1,1,2,0,0,0,0,1,0,0,1,0,88.63857704022573,1736.5235672077674
0,0,0,0,15,1,0,2,0,0,0,0,1,1,0,1,0,97.53646245484894,1507.881472698922
0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,60.184311758993346,676.0070693007783
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,78.95897393143477,78.95897393143477
1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,90.05715820979113,90.05715820979113
1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,90.83804121720043,90.83804121720043
0,0,0,0,37,1,1,2,0,0,0,0,1,1,0,1,0,99.54640983792545,3736.242539951371
1,0,1,0,69,1,0,2,0,1,1,1,1,1,1,1,2,109.7298814309784,7570.143692943063
0,0,0,0,17,1,1,2,0,0,0,0,0,0,0,0,0,90.12702930006427,1612.715113345266
0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,47.77941912778229,505.3788563849831
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24.694051526451748,63.260701866014976
0,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,0,93.88810817768362,170.48525029931383
0,0,0,0,28,1,1,2,0,0,0,0,1,0,0,1,0,102.20234730603822,3043.650533342635
0,0,0,0,52,1,1,2,0,1,0,0,1,1,1,1,0,107.96415982527691,5537.2160148823905
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.65,69.65
1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,0,85.49059721069044,602.0462981681366
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.19160136763587,79.19160136763587
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.270674683998706,20.270674683998706
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,85.01619018471828,85.01619018471828
0,0,0,0,10,1,0,2,0,1,0,0,0,0,0,1,0,77.16404567101655,827.5779221350089
1,0,0,0,10,0,0,1,1,0,0,0,0,0,0,1,1,61.40019821776868,604.0627826255342
0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,0,78.15946599139247,1110.5469311177303
0,0,1,0,42,1,1,2,0,0,1,1,1,1,0,1,0,107.54679214244054,4533.851423871242
0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,90.61957038047531,90.61957038047531
0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,3,48.97925916567433,1054.365806573877
0,0,0,0,41,1,1,2,0,0,0,0,1,1,0,1,0,97.38675875602556,4187.400190522913
0,0,0,0,11,1,0,2,0,0,0,0,0,1,0,1,0,91.97945914775245,1118.818773235917
0,1,0,0,9,1,0,2,0,0,0,0,0,0,0,1,0,81.43182307554777,753.4035501026925
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.62241204564265,69.62241204564265
1,0,1,0,11,1,0,2,0,0,0,0,0,0,0,0,2,79.57469280989882,868.3865775849684
1,0,1,0,20,1,0,2,0,0,0,0,1,1,0,1,0,94.57974337726378,1902.673910021818
1,1,0,0,12,1,0,2,0,0,0,0,1,1,0,1,0,97.96837053161626,1200.3155451919984
1,0,0,0,7,1,1,2,0,1,0,0,0,1,0,1,2,94.80957145247294,673.1032226897786
0,1,0,0,25,1,1,2,0,1,0,0,1,0,0,1,0,89.14083502434583,2278.2709271005697
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.75344568128129,70.75344568128129
0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,1,0,24.258050429321415,95.66961721456316
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,44.4,44.4
0,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,1,84.63302874387304,834.6712397210564
0,0,0,0,26,1,0,2,0,0,0,0,1,0,0,0,0,90.6575449234566,2358.0249404716
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,72.87818502408751,324.1608267909379
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.147093179772156,20.147093179772156
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,52.26018631985363,500.2687836012718
0,0,0,0,25,1,1,2,0,0,0,0,0,0,0,1,1,87.93033170127347,2284.8731020762293
0,0,0,0,34,1,1,2,0,0,1,0,1,1,0,1,0,100.5777681040646,3399.740785016092
1,0,1,0,44,1,1,2,0,1,1,0,0,0,0,1,0,95.17130748552522,4140.294560007594
0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,0,0,38.05869658942827,329.32018620151024
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.08389579337435,75.08389579337435
0,0,0,0,46,1,1,2,0,0,0,0,0,1,0,1,1,86.28299471812507,4031.251009512475
0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,84.9303028116272,270.00287026095293
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,87.56174802092414,180.28121945642698
1,0,0,0,50,1,1,2,0,0,0,0,1,1,0,1,0,94.85652412194426,4813.526924077791
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,47.005611305827564,90.21594002414164
0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,85.45870312130701,85.45870312130701
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,55.08774045965016,110.75097744583405
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,55.14367421081556,158.58067897340052
0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,89.28355526366414,89.28355526366414
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.160756863738797,20.160756863738797
1,0,1,1,3,1,0,1,0,0,1,0,0,0,0,1,0,51.24953383510883,168.15
1,1,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,79.31949610676742,232.97208350997323
0,0,0,0,39,1,0,2,0,0,1,1,0,0,0,1,0,84.68564730127795,3292.490339107109
0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,1,0,67.0876249327675,708.5634836109783
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.390232872486955,45.390232872486955
1,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0,85.42446309603035,85.42446309603035
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,0,73.97033939366273,512.7316787844725
1,0,0,0,18,1,0,2,0,0,0,0,0,0,0,0,2,73.90404661953855,1424.478726330607
1,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,66.09127898194264,1176.4573697120688
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,54.07381405866156,54.07381405866156
0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,1,0,84.52394475377146,1076.676027850375
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.63194329469034,45.63194329469034
0,0,0,0,24,1,1,2,0,1,0,0,0,0,0,1,0,90.33474305265862,2187.4735649727168
0,0,0,0,11,1,0,2,0,0,1,0,1,1,0,1,0,97.3423814162026,1060.1247816304447
0,0,0,0,6,1,0,2,0,0,1,0,0,1,0,0,1,96.84835780648423,570.3029143967469
1,0,0,0,26,1,0,2,0,0,0,0,0,0,0,1,0,81.0022449469887,2053.0786517000593
0,0,0,0,54,1,1,1,0,0,0,0,0,0,0,0,3,87.34855433161053,4747.500803149105
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,25.118486821907673,25.118486821907673
0,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,1,79.7101609179214,831.3940375619916
1,0,0,0,3,1,1,2,0,0,1,0,1,0,0,0,1,100.31327866572825,297.26050739599873
0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,49.72426293050385,1148.7256940544723
0,0,0,0,21,1,0,2,0,0,0,0,0,1,0,0,0,85.44925171869183,1845.4631029293153
